Cell;longitude;latitude;AAT_CAC_58.9;AAT_CAC_63.6;AAT_CAC_67.8;AAT_CAC_69.3;AAT_CAC_70.8;AAT_CAC_72.2;AAT_CAC_78.1;AAT_CAC_92.2;AAT_CAC_104.6;AAT_CAC_107.0;AAT_CAC_110.4;AAT_CAC_119.4;AAT_CAC_120.2;AAT_CAC_130.5;AAT_CAC_134.3;AAT_CAC_138.9;AAT_CAC_156.2;AAT_CAC_163.0;AAT_CAC_174.0;AAT_CAC_194.7;AAT_CAC_198.0;AAT_CAC_202.0;AAT_CAC_210.6;AAT_CAC_211.2;AAT_CAC_216.2;AAT_CAC_217.9;AAT_CAC_246.7;AAT_CAC_256.7;AAT_CAC_266.6;AAT_CAC_270.2;AAT_CAC_286.3;AAT_CAC_288.3;AAT_CAC_291.5;AAT_CAC_299.6;AAT_CAC_304.6;AAT_CAC_306.1;AAT_CAC_323.8;AAT_CAC_347.1;AAT_CAC_358.9;AAT_CAC_371.8;AAT_CAC_378.2;AAT_CAC_398.7;AAT_CAC_418.2;AAT_CAC_440.8;AAT_CAC_483.8;ATC_CAC_54.3;ATC_CAC_63.8;ATC_CAC_80.5;ATC_CAC_93.6;ATC_CAC_100.8;ATC_CAC_103.0;ATC_CAC_140.6;ATC_CAC_160.2;ATC_CAC_166.1;ATC_CAC_195.4;ATC_CAC_202.0;ATC_CAC_203.0;ATC_CAC_213.2;ATC_CAC_225.5;ATC_CAC_240.8;ATC_CAC_252.8;ATC_CAC_286.4;ATC_CAC_311.4;ATC_CAC_332.2;ATC_CAC_345.9;ATC_CAC_372.2;ATC_CAC_374.1;ATC_CAC_388.4;ATC_CAC_395.6;ATC_CAC_431.7;ATC_CAC_433.9;ATC_CAC_438.8;ATC_CAC_441.9;ATC_CAC_462.2;ATC_CAC_474.2;ATG_CTG_51.6;ATG_CTG_62.5;ATG_CTG_90.6;ATG_CTG_107.4;ATG_CTG_109.9;ATG_CTG_116.3;ATG_CTG_124.4;ATG_CTG_127.3;ATG_CTG_137.5;ATG_CTG_157.4;ATG_CTG_160.4;ATG_CTG_162.9;ATG_CTG_164.4;ATG_CTG_168.8;ATG_CTG_175.9;ATG_CTG_179.8;ATG_CTG_182.0;ATG_CTG_186.0;ATG_CTG_187.9;ATG_CTG_194.6;ATG_CTG_197.7;ATG_CTG_203.1;ATG_CTG_209.5;ATG_CTG_223.3;ATG_CTG_224.5;ATG_CTG_227.3;ATG_CTG_229.4;ATG_CTG_238.1;ATG_CTG_241.6;ATG_CTG_253.7;ATG_CTG_264.4;ATG_CTG_281.8;ATG_CTG_342.2;ATG_CTG_355.0;ATG_CTG_420.3;ATG_CTG_425.6
Q05-1;5.8197;45.3906;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0
Q05-2;5.8197;45.3906;0;0;0;0;0;1;1;0;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0
Q05-4;5.8197;45.3906;1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0
Q07-1;6.4598;45.3914;1;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
Q07-2;6.4598;45.3914;1;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Q07-4;6.4598;45.3914;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
Q09-1;7.1958;45.3044;0;1;0;0;0;1;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0
Q09-2;7.1958;45.3044;0;1;0;0;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0
Q09-4;7.1958;45.3044;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
R04-1;5.6373;45.1515;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
R04-2;5.6373;45.1515;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;0;1;1;0;1;1;0;0;0;1;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1
R04-4;5.6373;45.1515;1;0;0;0;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0
R06-1;6.0199;45.0184;0;0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1
R06-2;6.0199;45.0184;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
R06-4;6.0199;45.0184;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0
R08-1;6.7039;45.1781;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0
R08-2;6.7039;45.1781;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0
R08-4;6.7039;45.1781;1;1;0;0;0;1;1;1;0;0;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
R10-1;7.3894;45.1831;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
R10-2;7.3894;45.1831;1;1;0;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1
S05-1;5.9896;44.8672;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0
S05-2;5.9896;44.8672;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0
S05-4;5.9896;44.8672;0;0;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1
S07-1;6.4472;44.976;1;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
S07-2A;6.4472;44.976;1;0;0;0;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
S07-4;6.4472;44.976;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0
S09-1;7.1383;44.9028;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
S09-2;7.1383;44.9028;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0
S09-4;7.1383;44.9028;1;1;0;0;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0
T04-1;5.5399;44.8;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
T04-2;5.5399;44.8;0;1;0;0;0;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
T04-4;5.5399;44.8;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
T06-1;6.1669;44.709;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1
T06-2;6.1669;44.709;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;0;1;0
T06-4;6.1669;44.709;1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0
T08-1;6.9837;44.7219;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
T08-2;6.9837;44.7219;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;1;0
T08-4;6.9837;44.7219;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0
U07-1;6.384;44.4212;0;1;0;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0
U07-2;6.384;44.4212;1;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
U07-4;6.384;44.4212;0;1;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
U09-1;7.1416;44.5528;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;1
U09-2;7.1416;44.5528;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
U09-4;7.1416;44.5528;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
V06-1;6.3109;44.2477;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0
V06-2;6.3109;44.2477;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0
V06-4;6.3109;44.2477;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0
V08-1;6.9153;44.3066;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0
V08-2;6.9153;44.3066;1;1;0;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0
V08-4;6.9153;44.3066;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
V10-1;7.4653;44.2075;1;1;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;1
V10-2;7.4653;44.2075;0;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
V10-4;7.4653;44.2075;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
